comunitatsAut;provincia;municipi;tipus;periode;total;año;mes
09 Cataluña;43 Tarragona;43116 Prades;Plazas por vivienda turística;2023M08;6,63;2023;08
09 Cataluña;43 Tarragona;43116 Prades;Plazas por vivienda turística;2023M02;6,08;2023;02
09 Cataluña;43 Tarragona;43116 Prades;Plazas por vivienda turística;2022M08;6;2022;08
09 Cataluña;43 Tarragona;43116 Prades;Plazas por vivienda turística;2022M02;6,19;2022;02
09 Cataluña;43 Tarragona;43116 Prades;Plazas por vivienda turística;2021M08;6,34;2021;08
09 Cataluña;43 Tarragona;43116 Prades;Plazas por vivienda turística;2021M02;6,41;2021;02
09 Cataluña;43 Tarragona;43116 Prades;Plazas por vivienda turística;2020M08;5,8;2020;08
09 Cataluña;43 Tarragona;43117 Prat de Comte;Viviendas turísticas;2024M11;4;2024;11
09 Cataluña;43 Tarragona;43117 Prat de Comte;Viviendas turísticas;2024M08;4;2024;08
09 Cataluña;43 Tarragona;43117 Prat de Comte;Viviendas turísticas;2024M02;4;2024;02
09 Cataluña;43 Tarragona;43117 Prat de Comte;Viviendas turísticas;2023M08;4;2023;08
09 Cataluña;43 Tarragona;43117 Prat de Comte;Viviendas turísticas;2023M02;4;2023;02
09 Cataluña;43 Tarragona;43117 Prat de Comte;Viviendas turísticas;2022M08;3;2022;08
09 Cataluña;43 Tarragona;43117 Prat de Comte;Viviendas turísticas;2022M02;3;2022;02
09 Cataluña;43 Tarragona;43117 Prat de Comte;Viviendas turísticas;2021M08;3;2021;08
09 Cataluña;43 Tarragona;43117 Prat de Comte;Viviendas turísticas;2021M02;3;2021;02
09 Cataluña;43 Tarragona;43117 Prat de Comte;Viviendas turísticas;2020M08;2;2020;08
09 Cataluña;43 Tarragona;43117 Prat de Comte;Plazas;2024M11;44;2024;11
09 Cataluña;43 Tarragona;43117 Prat de Comte;Plazas;2024M08;44;2024;08
09 Cataluña;43 Tarragona;43117 Prat de Comte;Plazas;2024M02;44;2024;02
09 Cataluña;43 Tarragona;43117 Prat de Comte;Plazas;2023M08;52;2023;08
09 Cataluña;43 Tarragona;43117 Prat de Comte;Plazas;2023M02;44;2023;02
09 Cataluña;43 Tarragona;43117 Prat de Comte;Plazas;2022M08;40;2022;08
09 Cataluña;43 Tarragona;43117 Prat de Comte;Plazas;2022M02;29;2022;02
09 Cataluña;43 Tarragona;43117 Prat de Comte;Plazas;2021M08;32;2021;08
09 Cataluña;43 Tarragona;43117 Prat de Comte;Plazas;2021M02;32;2021;02
09 Cataluña;43 Tarragona;43117 Prat de Comte;Plazas;2020M08;21;2020;08
09 Cataluña;43 Tarragona;43117 Prat de Comte;Plazas por vivienda turística;2024M11;11;2024;11
09 Cataluña;43 Tarragona;43117 Prat de Comte;Plazas por vivienda turística;2024M08;11;2024;08
09 Cataluña;43 Tarragona;43117 Prat de Comte;Plazas por vivienda turística;2024M02;11;2024;02
09 Cataluña;43 Tarragona;43117 Prat de Comte;Plazas por vivienda turística;2023M08;13;2023;08
09 Cataluña;43 Tarragona;43117 Prat de Comte;Plazas por vivienda turística;2023M02;11;2023;02
09 Cataluña;43 Tarragona;43117 Prat de Comte;Plazas por vivienda turística;2022M08;13,33;2022;08
09 Cataluña;43 Tarragona;43117 Prat de Comte;Plazas por vivienda turística;2022M02;9,67;2022;02
09 Cataluña;43 Tarragona;43117 Prat de Comte;Plazas por vivienda turística;2021M08;10,67;2021;08
09 Cataluña;43 Tarragona;43117 Prat de Comte;Plazas por vivienda turística;2021M02;10,67;2021;02
09 Cataluña;43 Tarragona;43117 Prat de Comte;Plazas por vivienda turística;2020M08;10,5;2020;08
09 Cataluña;43 Tarragona;43118 Pratdip;Viviendas turísticas;2024M11;27;2024;11
09 Cataluña;43 Tarragona;43118 Pratdip;Viviendas turísticas;2024M08;30;2024;08
09 Cataluña;43 Tarragona;43118 Pratdip;Viviendas turísticas;2024M02;32;2024;02
09 Cataluña;43 Tarragona;43118 Pratdip;Viviendas turísticas;2023M08;32;2023;08
09 Cataluña;43 Tarragona;43118 Pratdip;Viviendas turísticas;2023M02;27;2023;02
09 Cataluña;43 Tarragona;43118 Pratdip;Viviendas turísticas;2022M08;27;2022;08
09 Cataluña;43 Tarragona;43118 Pratdip;Viviendas turísticas;2022M02;20;2022;02
09 Cataluña;43 Tarragona;43118 Pratdip;Viviendas turísticas;2021M08;25;2021;08
09 Cataluña;43 Tarragona;43118 Pratdip;Viviendas turísticas;2021M02;23;2021;02
09 Cataluña;43 Tarragona;43118 Pratdip;Viviendas turísticas;2020M08;25;2020;08
09 Cataluña;43 Tarragona;43118 Pratdip;Plazas;2024M11;171;2024;11
09 Cataluña;43 Tarragona;43118 Pratdip;Plazas;2024M08;197;2024;08
09 Cataluña;43 Tarragona;43118 Pratdip;Plazas;2024M02;203;2024;02
09 Cataluña;43 Tarragona;43118 Pratdip;Plazas;2023M08;200;2023;08
09 Cataluña;43 Tarragona;43118 Pratdip;Plazas;2023M02;164;2023;02
09 Cataluña;43 Tarragona;43118 Pratdip;Plazas;2022M08;163;2022;08
09 Cataluña;43 Tarragona;43118 Pratdip;Plazas;2022M02;119;2022;02
09 Cataluña;43 Tarragona;43118 Pratdip;Plazas;2021M08;159;2021;08
09 Cataluña;43 Tarragona;43118 Pratdip;Plazas;2021M02;145;2021;02
09 Cataluña;43 Tarragona;43118 Pratdip;Plazas;2020M08;159;2020;08
09 Cataluña;43 Tarragona;43118 Pratdip;Plazas por vivienda turística;2024M11;6,33;2024;11
09 Cataluña;43 Tarragona;43118 Pratdip;Plazas por vivienda turística;2024M08;6,57;2024;08
09 Cataluña;43 Tarragona;43118 Pratdip;Plazas por vivienda turística;2024M02;6,34;2024;02
09 Cataluña;43 Tarragona;43118 Pratdip;Plazas por vivienda turística;2023M08;6,25;2023;08
09 Cataluña;43 Tarragona;43118 Pratdip;Plazas por vivienda turística;2023M02;6,07;2023;02
09 Cataluña;43 Tarragona;43118 Pratdip;Plazas por vivienda turística;2022M08;6,04;2022;08
09 Cataluña;43 Tarragona;43118 Pratdip;Plazas por vivienda turística;2022M02;5,95;2022;02
09 Cataluña;43 Tarragona;43118 Pratdip;Plazas por vivienda turística;2021M08;6,36;2021;08
09 Cataluña;43 Tarragona;43118 Pratdip;Plazas por vivienda turística;2021M02;6,3;2021;02
09 Cataluña;43 Tarragona;43118 Pratdip;Plazas por vivienda turística;2020M08;6,36;2020;08
09 Cataluña;43 Tarragona;43119 Puigpelat;Viviendas turísticas;2024M11;4;2024;11
09 Cataluña;43 Tarragona;43119 Puigpelat;Viviendas turísticas;2024M08;3;2024;08
09 Cataluña;43 Tarragona;43119 Puigpelat;Viviendas turísticas;2024M02;4;2024;02
09 Cataluña;43 Tarragona;43119 Puigpelat;Viviendas turísticas;2023M08;4;2023;08
09 Cataluña;43 Tarragona;43119 Puigpelat;Viviendas turísticas;2023M02;3;2023;02
09 Cataluña;43 Tarragona;43119 Puigpelat;Viviendas turísticas;2022M08;3;2022;08
09 Cataluña;43 Tarragona;43119 Puigpelat;Viviendas turísticas;2022M02;2;2022;02
09 Cataluña;43 Tarragona;43119 Puigpelat;Viviendas turísticas;2021M08;3;2021;08
09 Cataluña;43 Tarragona;43119 Puigpelat;Viviendas turísticas;2021M02;2;2021;02
09 Cataluña;43 Tarragona;43119 Puigpelat;Viviendas turísticas;2020M08;3;2020;08
09 Cataluña;43 Tarragona;43119 Puigpelat;Plazas;2024M11;25;2024;11
09 Cataluña;43 Tarragona;43119 Puigpelat;Plazas;2024M08;20;2024;08
09 Cataluña;43 Tarragona;43119 Puigpelat;Plazas;2024M02;25;2024;02
09 Cataluña;43 Tarragona;43119 Puigpelat;Plazas;2023M08;25;2023;08
09 Cataluña;43 Tarragona;43119 Puigpelat;Plazas;2023M02;13;2023;02
09 Cataluña;43 Tarragona;43119 Puigpelat;Plazas;2022M08;13;2022;08
09 Cataluña;43 Tarragona;43119 Puigpelat;Plazas;2022M02;7;2022;02
09 Cataluña;43 Tarragona;43119 Puigpelat;Plazas;2021M08;23;2021;08
09 Cataluña;43 Tarragona;43119 Puigpelat;Plazas;2021M02;7;2021;02
09 Cataluña;43 Tarragona;43119 Puigpelat;Plazas;2020M08;15;2020;08
09 Cataluña;43 Tarragona;43119 Puigpelat;Plazas por vivienda turística;2024M11;6,25;2024;11
09 Cataluña;43 Tarragona;43119 Puigpelat;Plazas por vivienda turística;2024M08;6,67;2024;08
09 Cataluña;43 Tarragona;43119 Puigpelat;Plazas por vivienda turística;2024M02;6,25;2024;02
09 Cataluña;43 Tarragona;43119 Puigpelat;Plazas por vivienda turística;2023M08;6,25;2023;08
09 Cataluña;43 Tarragona;43119 Puigpelat;Plazas por vivienda turística;2023M02;4,33;2023;02
09 Cataluña;43 Tarragona;43119 Puigpelat;Plazas por vivienda turística;2022M08;4,33;2022;08
09 Cataluña;43 Tarragona;43119 Puigpelat;Plazas por vivienda turística;2022M02;3,5;2022;02
09 Cataluña;43 Tarragona;43119 Puigpelat;Plazas por vivienda turística;2021M08;7,67;2021;08
09 Cataluña;43 Tarragona;43119 Puigpelat;Plazas por vivienda turística;2021M02;3,5;2021;02
09 Cataluña;43 Tarragona;43119 Puigpelat;Plazas por vivienda turística;2020M08;5;2020;08
09 Cataluña;43 Tarragona;43120 Querol;Viviendas turísticas;2024M11;7;2024;11
09 Cataluña;43 Tarragona;43120 Querol;Viviendas turísticas;2024M08;10;2024;08
09 Cataluña;43 Tarragona;43120 Querol;Viviendas turísticas;2024M02;8;2024;02
09 Cataluña;43 Tarragona;43120 Querol;Viviendas turísticas;2023M08;4;2023;08
09 Cataluña;43 Tarragona;43120 Querol;Viviendas turísticas;2023M02;4;2023;02
09 Cataluña;43 Tarragona;43120 Querol;Viviendas turísticas;2022M08;4;2022;08
09 Cataluña;43 Tarragona;43120 Querol;Viviendas turísticas;2022M02;6;2022;02
09 Cataluña;43 Tarragona;43120 Querol;Viviendas turísticas;2021M08;6;2021;08
09 Cataluña;43 Tarragona;43120 Querol;Viviendas turísticas;2021M02;2;2021;02
09 Cataluña;43 Tarragona;43120 Querol;Viviendas turísticas;2020M08;4;2020;08
09 Cataluña;43 Tarragona;43120 Querol;Plazas;2024M11;41;2024;11
09 Cataluña;43 Tarragona;43120 Querol;Plazas;2024M08;65;2024;08
09 Cataluña;43 Tarragona;43120 Querol;Plazas;2024M02;49;2024;02
09 Cataluña;43 Tarragona;43120 Querol;Plazas;2023M08;30;2023;08
09 Cataluña;43 Tarragona;43120 Querol;Plazas;2023M02;36;2023;02
09 Cataluña;43 Tarragona;43120 Querol;Plazas;2022M08;36;2022;08
09 Cataluña;43 Tarragona;43120 Querol;Plazas;2022M02;48;2022;02
09 Cataluña;43 Tarragona;43120 Querol;Plazas;2021M08;53;2021;08
09 Cataluña;43 Tarragona;43120 Querol;Plazas;2021M02;12;2021;02
09 Cataluña;43 Tarragona;43120 Querol;Plazas;2020M08;27;2020;08
09 Cataluña;43 Tarragona;43120 Querol;Plazas por vivienda turística;2024M11;5,86;2024;11
09 Cataluña;43 Tarragona;43120 Querol;Plazas por vivienda turística;2024M08;6,5;2024;08
09 Cataluña;43 Tarragona;43120 Querol;Plazas por vivienda turística;2024M02;6,13;2024;02
09 Cataluña;43 Tarragona;43120 Querol;Plazas por vivienda turística;2023M08;7,5;2023;08
09 Cataluña;43 Tarragona;43120 Querol;Plazas por vivienda turística;2023M02;9;2023;02
09 Cataluña;43 Tarragona;43120 Querol;Plazas por vivienda turística;2022M08;9;2022;08
09 Cataluña;43 Tarragona;43120 Querol;Plazas por vivienda turística;2022M02;8;2022;02
09 Cataluña;43 Tarragona;43120 Querol;Plazas por vivienda turística;2021M08;8,83;2021;08
09 Cataluña;43 Tarragona;43120 Querol;Plazas por vivienda turística;2021M02;6;2021;02
09 Cataluña;43 Tarragona;43120 Querol;Plazas por vivienda turística;2020M08;6,75;2020;08
09 Cataluña;43 Tarragona;43121 Rasquera;Viviendas turísticas;2024M11;18;2024;11
09 Cataluña;43 Tarragona;43121 Rasquera;Viviendas turísticas;2024M08;17;2024;08
09 Cataluña;43 Tarragona;43121 Rasquera;Viviendas turísticas;2024M02;14;2024;02
09 Cataluña;43 Tarragona;43121 Rasquera;Viviendas turísticas;2023M08;11;2023;08
09 Cataluña;43 Tarragona;43121 Rasquera;Viviendas turísticas;2023M02;13;2023;02
09 Cataluña;43 Tarragona;43121 Rasquera;Viviendas turísticas;2022M08;12;2022;08
09 Cataluña;43 Tarragona;43121 Rasquera;Viviendas turísticas;2022M02;12;2022;02
09 Cataluña;43 Tarragona;43121 Rasquera;Viviendas turísticas;2021M08;14;2021;08
09 Cataluña;43 Tarragona;43121 Rasquera;Viviendas turísticas;2021M02;14;2021;02
09 Cataluña;43 Tarragona;43121 Rasquera;Viviendas turísticas;2020M08;12;2020;08
09 Cataluña;43 Tarragona;43121 Rasquera;Plazas;2024M11;77;2024;11
09 Cataluña;43 Tarragona;43121 Rasquera;Plazas;2024M08;67;2024;08
09 Cataluña;43 Tarragona;43121 Rasquera;Plazas;2024M02;57;2024;02
09 Cataluña;43 Tarragona;43121 Rasquera;Plazas;2023M08;43;2023;08
09 Cataluña;43 Tarragona;43121 Rasquera;Plazas;2023M02;55;2023;02
09 Cataluña;43 Tarragona;43121 Rasquera;Plazas;2022M08;51;2022;08
09 Cataluña;43 Tarragona;43121 Rasquera;Plazas;2022M02;51;2022;02
09 Cataluña;43 Tarragona;43121 Rasquera;Plazas;2021M08;65;2021;08
09 Cataluña;43 Tarragona;43121 Rasquera;Plazas;2021M02;59;2021;02
09 Cataluña;43 Tarragona;43121 Rasquera;Plazas;2020M08;47;2020;08
09 Cataluña;43 Tarragona;43121 Rasquera;Plazas por vivienda turística;2024M11;4,28;2024;11
09 Cataluña;43 Tarragona;43121 Rasquera;Plazas por vivienda turística;2024M08;3,94;2024;08
09 Cataluña;43 Tarragona;43121 Rasquera;Plazas por vivienda turística;2024M02;4,07;2024;02
09 Cataluña;43 Tarragona;43121 Rasquera;Plazas por vivienda turística;2023M08;3,91;2023;08
09 Cataluña;43 Tarragona;43121 Rasquera;Plazas por vivienda turística;2023M02;4,23;2023;02
09 Cataluña;43 Tarragona;43121 Rasquera;Plazas por vivienda turística;2022M08;4,25;2022;08
09 Cataluña;43 Tarragona;43121 Rasquera;Plazas por vivienda turística;2022M02;4,25;2022;02
09 Cataluña;43 Tarragona;43121 Rasquera;Plazas por vivienda turística;2021M08;4,64;2021;08
09 Cataluña;43 Tarragona;43121 Rasquera;Plazas por vivienda turística;2021M02;4,21;2021;02
09 Cataluña;43 Tarragona;43121 Rasquera;Plazas por vivienda turística;2020M08;3,92;2020;08
09 Cataluña;43 Tarragona;43122 Renau;Viviendas turísticas;2024M11;1;2024;11
09 Cataluña;43 Tarragona;43122 Renau;Viviendas turísticas;2024M08;1;2024;08
09 Cataluña;43 Tarragona;43122 Renau;Viviendas turísticas;2024M02;0;2024;02
09 Cataluña;43 Tarragona;43122 Renau;Viviendas turísticas;2023M08;0;2023;08
09 Cataluña;43 Tarragona;43122 Renau;Viviendas turísticas;2023M02;0;2023;02
09 Cataluña;43 Tarragona;43122 Renau;Viviendas turísticas;2022M08;0;2022;08
09 Cataluña;43 Tarragona;43122 Renau;Viviendas turísticas;2022M02;1;2022;02
09 Cataluña;43 Tarragona;43122 Renau;Viviendas turísticas;2021M08;2;2021;08
09 Cataluña;43 Tarragona;43122 Renau;Viviendas turísticas;2021M02;2;2021;02
09 Cataluña;43 Tarragona;43122 Renau;Viviendas turísticas;2020M08;1;2020;08
09 Cataluña;43 Tarragona;43122 Renau;Plazas;2024M11;2;2024;11
09 Cataluña;43 Tarragona;43122 Renau;Plazas;2024M08;2;2024;08
09 Cataluña;43 Tarragona;43122 Renau;Plazas;2024M02;0;2024;02
09 Cataluña;43 Tarragona;43122 Renau;Plazas;2023M08;0;2023;08
09 Cataluña;43 Tarragona;43122 Renau;Plazas;2023M02;0;2023;02
09 Cataluña;43 Tarragona;43122 Renau;Plazas;2022M08;0;2022;08
09 Cataluña;43 Tarragona;43122 Renau;Plazas;2022M02;6;2022;02
09 Cataluña;43 Tarragona;43122 Renau;Plazas;2021M08;10;2021;08
09 Cataluña;43 Tarragona;43122 Renau;Plazas;2021M02;10;2021;02
09 Cataluña;43 Tarragona;43122 Renau;Plazas;2020M08;6;2020;08
09 Cataluña;43 Tarragona;43122 Renau;Plazas por vivienda turística;2024M11;2;2024;11
09 Cataluña;43 Tarragona;43122 Renau;Plazas por vivienda turística;2024M08;2;2024;08
09 Cataluña;43 Tarragona;43122 Renau;Plazas por vivienda turística;2024M02;..;2024;02
09 Cataluña;43 Tarragona;43122 Renau;Plazas por vivienda turística;2023M08;;2023;08
09 Cataluña;43 Tarragona;43122 Renau;Plazas por vivienda turística;2023M02;;2023;02
09 Cataluña;43 Tarragona;43122 Renau;Plazas por vivienda turística;2022M08;;2022;08
09 Cataluña;43 Tarragona;43122 Renau;Plazas por vivienda turística;2022M02;6;2022;02
09 Cataluña;43 Tarragona;43122 Renau;Plazas por vivienda turística;2021M08;5;2021;08
09 Cataluña;43 Tarragona;43122 Renau;Plazas por vivienda turística;2021M02;5;2021;02
09 Cataluña;43 Tarragona;43122 Renau;Plazas por vivienda turística;2020M08;6;2020;08
09 Cataluña;43 Tarragona;43123 Reus;Viviendas turísticas;2024M11;95;2024;11
09 Cataluña;43 Tarragona;43123 Reus;Viviendas turísticas;2024M08;108;2024;08
09 Cataluña;43 Tarragona;43123 Reus;Viviendas turísticas;2024M02;98;2024;02
09 Cataluña;43 Tarragona;43123 Reus;Viviendas turísticas;2023M08;105;2023;08
09 Cataluña;43 Tarragona;43123 Reus;Viviendas turísticas;2023M02;89;2023;02
09 Cataluña;43 Tarragona;43123 Reus;Viviendas turísticas;2022M08;101;2022;08
09 Cataluña;43 Tarragona;43123 Reus;Viviendas turísticas;2022M02;101;2022;02
09 Cataluña;43 Tarragona;43123 Reus;Viviendas turísticas;2021M08;109;2021;08
09 Cataluña;43 Tarragona;43123 Reus;Viviendas turísticas;2021M02;112;2021;02
09 Cataluña;43 Tarragona;43123 Reus;Viviendas turísticas;2020M08;140;2020;08
09 Cataluña;43 Tarragona;43123 Reus;Plazas;2024M11;517;2024;11
09 Cataluña;43 Tarragona;43123 Reus;Plazas;2024M08;612;2024;08
09 Cataluña;43 Tarragona;43123 Reus;Plazas;2024M02;519;2024;02
09 Cataluña;43 Tarragona;43123 Reus;Plazas;2023M08;615;2023;08
09 Cataluña;43 Tarragona;43123 Reus;Plazas;2023M02;464;2023;02
09 Cataluña;43 Tarragona;43123 Reus;Plazas;2022M08;498;2022;08
09 Cataluña;43 Tarragona;43123 Reus;Plazas;2022M02;535;2022;02
09 Cataluña;43 Tarragona;43123 Reus;Plazas;2021M08;613;2021;08
09 Cataluña;43 Tarragona;43123 Reus;Plazas;2021M02;612;2021;02
09 Cataluña;43 Tarragona;43123 Reus;Plazas;2020M08;774;2020;08
09 Cataluña;43 Tarragona;43123 Reus;Plazas por vivienda turística;2024M11;5,44;2024;11
09 Cataluña;43 Tarragona;43123 Reus;Plazas por vivienda turística;2024M08;5,67;2024;08
09 Cataluña;43 Tarragona;43123 Reus;Plazas por vivienda turística;2024M02;5,3;2024;02
09 Cataluña;43 Tarragona;43123 Reus;Plazas por vivienda turística;2023M08;5,86;2023;08
09 Cataluña;43 Tarragona;43123 Reus;Plazas por vivienda turística;2023M02;5,21;2023;02
09 Cataluña;43 Tarragona;43123 Reus;Plazas por vivienda turística;2022M08;4,93;2022;08
09 Cataluña;43 Tarragona;43123 Reus;Plazas por vivienda turística;2022M02;5,3;2022;02
09 Cataluña;43 Tarragona;43123 Reus;Plazas por vivienda turística;2021M08;5,62;2021;08
09 Cataluña;43 Tarragona;43123 Reus;Plazas por vivienda turística;2021M02;5,46;2021;02
09 Cataluña;43 Tarragona;43123 Reus;Plazas por vivienda turística;2020M08;5,53;2020;08
09 Cataluña;43 Tarragona;43124 Riba, La;Viviendas turísticas;2024M11;0;2024;11
09 Cataluña;43 Tarragona;43124 Riba, La;Viviendas turísticas;2024M08;0;2024;08
09 Cataluña;43 Tarragona;43124 Riba, La;Viviendas turísticas;2024M02;0;2024;02
09 Cataluña;43 Tarragona;43124 Riba, La;Viviendas turísticas;2023M08;1;2023;08
09 Cataluña;43 Tarragona;43124 Riba, La;Viviendas turísticas;2023M02;1;2023;02
09 Cataluña;43 Tarragona;43124 Riba, La;Viviendas turísticas;2022M08;1;2022;08
09 Cataluña;43 Tarragona;43124 Riba, La;Viviendas turísticas;2022M02;1;2022;02
09 Cataluña;43 Tarragona;43124 Riba, La;Viviendas turísticas;2021M08;1;2021;08
09 Cataluña;43 Tarragona;43124 Riba, La;Viviendas turísticas;2021M02;1;2021;02
09 Cataluña;43 Tarragona;43124 Riba, La;Viviendas turísticas;2020M08;1;2020;08
09 Cataluña;43 Tarragona;43124 Riba, La;Plazas;2024M11;0;2024;11
09 Cataluña;43 Tarragona;43124 Riba, La;Plazas;2024M08;0;2024;08
09 Cataluña;43 Tarragona;43124 Riba, La;Plazas;2024M02;0;2024;02
09 Cataluña;43 Tarragona;43124 Riba, La;Plazas;2023M08;4;2023;08
09 Cataluña;43 Tarragona;43124 Riba, La;Plazas;2023M02;4;2023;02
09 Cataluña;43 Tarragona;43124 Riba, La;Plazas;2022M08;4;2022;08
09 Cataluña;43 Tarragona;43124 Riba, La;Plazas;2022M02;4;2022;02
09 Cataluña;43 Tarragona;43124 Riba, La;Plazas;2021M08;4;2021;08
09 Cataluña;43 Tarragona;43124 Riba, La;Plazas;2021M02;4;2021;02
09 Cataluña;43 Tarragona;43124 Riba, La;Plazas;2020M08;4;2020;08
09 Cataluña;43 Tarragona;43124 Riba, La;Plazas por vivienda turística;2024M11;..;2024;11
09 Cataluña;43 Tarragona;43124 Riba, La;Plazas por vivienda turística;2024M08;..;2024;08
09 Cataluña;43 Tarragona;43124 Riba, La;Plazas por vivienda turística;2024M02;..;2024;02
09 Cataluña;43 Tarragona;43124 Riba, La;Plazas por vivienda turística;2023M08;4;2023;08
09 Cataluña;43 Tarragona;43124 Riba, La;Plazas por vivienda turística;2023M02;4;2023;02
09 Cataluña;43 Tarragona;43124 Riba, La;Plazas por vivienda turística;2022M08;4;2022;08
09 Cataluña;43 Tarragona;43124 Riba, La;Plazas por vivienda turística;2022M02;4;2022;02
09 Cataluña;43 Tarragona;43124 Riba, La;Plazas por vivienda turística;2021M08;4;2021;08
09 Cataluña;43 Tarragona;43124 Riba, La;Plazas por vivienda turística;2021M02;4;2021;02
09 Cataluña;43 Tarragona;43124 Riba, La;Plazas por vivienda turística;2020M08;4;2020;08
09 Cataluña;43 Tarragona;43125 Riba-roja d'Ebre;Viviendas turísticas;2024M11;3;2024;11
09 Cataluña;43 Tarragona;43125 Riba-roja d'Ebre;Viviendas turísticas;2024M08;3;2024;08
09 Cataluña;43 Tarragona;43125 Riba-roja d'Ebre;Viviendas turísticas;2024M02;1;2024;02
09 Cataluña;43 Tarragona;43125 Riba-roja d'Ebre;Viviendas turísticas;2023M08;1;2023;08
09 Cataluña;43 Tarragona;43125 Riba-roja d'Ebre;Viviendas turísticas;2023M02;1;2023;02
09 Cataluña;43 Tarragona;43125 Riba-roja d'Ebre;Viviendas turísticas;2022M08;0;2022;08
09 Cataluña;43 Tarragona;43125 Riba-roja d'Ebre;Viviendas turísticas;2022M02;0;2022;02
09 Cataluña;43 Tarragona;43125 Riba-roja d'Ebre;Viviendas turísticas;2021M08;1;2021;08
09 Cataluña;43 Tarragona;43125 Riba-roja d'Ebre;Viviendas turísticas;2021M02;1;2021;02
09 Cataluña;43 Tarragona;43125 Riba-roja d'Ebre;Viviendas turísticas;2020M08;1;2020;08
