ANY,MES,"MOTIU",NUMERO,"CODI_ENS","NOM_ENS"
2003,1,"NEIXEMENT",138,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,1,"CANVI RESIDENCIA",514,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,2,"NEIXEMENT",124,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,2,"CANVI RESIDENCIA",449,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,3,"NEIXEMENT",138,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,3,"CANVI RESIDENCIA",591,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,4,"NEIXEMENT",142,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,4,"CANVI RESIDENCIA",499,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,5,"NEIXEMENT",121,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,5,"CANVI RESIDENCIA",580,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,6,"NEIXEMENT",127,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,6,"CANVI RESIDENCIA",462,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,7,"NEIXEMENT",141,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,7,"CANVI RESIDENCIA",433,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,8,"NEIXEMENT",155,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,8,"CANVI RESIDENCIA",534,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,9,"NEIXEMENT",136,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,9,"CANVI RESIDENCIA",595,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,10,"NEIXEMENT",148,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,10,"CANVI RESIDENCIA",654,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,11,"NEIXEMENT",149,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,11,"CANVI RESIDENCIA",507,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,12,"NEIXEMENT",144,"4314820002","AJUNTAMENT DE TARRAGONA"
2003,12,"CANVI RESIDENCIA",506,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,1,"NEIXEMENT",157,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,1,"CANVI RESIDENCIA",498,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,2,"NEIXEMENT",132,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,2,"CANVI RESIDENCIA",456,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,3,"NEIXEMENT",119,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,3,"CANVI RESIDENCIA",480,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,4,"NEIXEMENT",129,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,4,"CANVI RESIDENCIA",534,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,5,"NEIXEMENT",151,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,5,"CANVI RESIDENCIA",632,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,6,"NEIXEMENT",122,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,6,"CANVI RESIDENCIA",402,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,7,"NEIXEMENT",130,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,7,"CANVI RESIDENCIA",449,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,8,"NEIXEMENT",107,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,8,"CANVI RESIDENCIA",480,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,9,"OMISIO",2,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,9,"NEIXEMENT",151,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,9,"CANVI RESIDENCIA",492,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,10,"NEIXEMENT",156,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,10,"CANVI RESIDENCIA",541,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,11,"NEIXEMENT",127,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,11,"CANVI RESIDENCIA",436,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,12,"NEIXEMENT",139,"4314820002","AJUNTAMENT DE TARRAGONA"
2002,12,"CANVI RESIDENCIA",406,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,1,"NEIXEMENT",125,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,1,"CANVI RESIDENCIA",307,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,2,"NEIXEMENT",117,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,2,"CANVI RESIDENCIA",327,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,3,"REVISIO PADRONAL",1,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,3,"NEIXEMENT",141,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,3,"CANVI RESIDENCIA",358,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,4,"NEIXEMENT",119,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,4,"CANVI RESIDENCIA",269,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,5,"NEIXEMENT",155,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,5,"CANVI RESIDENCIA",448,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,6,"OMISIO",1,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,6,"NEIXEMENT",101,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,6,"CANVI RESIDENCIA",499,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,7,"NEIXEMENT",120,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,7,"CANVI RESIDENCIA",334,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,8,"NEIXEMENT",109,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,8,"CANVI RESIDENCIA",421,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,9,"NEIXEMENT",142,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,9,"CANVI RESIDENCIA",454,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,10,"NEIXEMENT",145,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,10,"CANVI RESIDENCIA",441,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,11,"REVISIO PADRONAL",1634,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,11,"OMISIO",1,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,11,"NEIXEMENT",120,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,11,"CANVI RESIDENCIA",514,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,12,"NEIXEMENT",127,"4314820002","AJUNTAMENT DE TARRAGONA"
2001,12,"CANVI RESIDENCIA",327,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,1,"NEIXEMENT",147,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,1,"CANVI RESIDENCIA",287,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,2,"NEIXEMENT",111,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,2,"CANVI RESIDENCIA",325,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,3,"NEIXEMENT",121,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,3,"CANVI RESIDENCIA",320,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,4,"NEIXEMENT",101,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,4,"CANVI RESIDENCIA",253,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,5,"NEIXEMENT",125,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,5,"CANVI RESIDENCIA",303,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,6,"NEIXEMENT",105,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,6,"CANVI RESIDENCIA",348,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,7,"NEIXEMENT",106,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,7,"CANVI RESIDENCIA",249,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,8,"OMISIO",1,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,8,"NEIXEMENT",140,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,8,"CANVI RESIDENCIA",224,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,9,"NEIXEMENT",129,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,9,"CANVI RESIDENCIA",268,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,10,"NEIXEMENT",131,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,10,"CANVI RESIDENCIA",309,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,11,"OMISIO",1,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,11,"NEIXEMENT",111,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,11,"CANVI RESIDENCIA",270,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,12,"NEIXEMENT",136,"4314820002","AJUNTAMENT DE TARRAGONA"
2000,12,"CANVI RESIDENCIA",221,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,1,"NEIXEMENT",107,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,1,"CANVI RESIDENCIA",171,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,2,"NEIXEMENT",119,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,2,"CANVI RESIDENCIA",242,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,3,"NEIXEMENT",103,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,3,"CANVI RESIDENCIA",360,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,4,"NEIXEMENT",107,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,4,"CANVI RESIDENCIA",215,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,5,"NEIXEMENT",131,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,5,"CANVI RESIDENCIA",309,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,6,"NEIXEMENT",117,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,6,"CANVI RESIDENCIA",219,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,7,"NEIXEMENT",113,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,7,"CANVI RESIDENCIA",193,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,8,"NEIXEMENT",121,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,8,"CANVI RESIDENCIA",270,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,9,"NEIXEMENT",101,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,9,"CANVI RESIDENCIA",218,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,10,"NEIXEMENT",93,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,10,"CANVI RESIDENCIA",300,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,11,"NEIXEMENT",102,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,11,"CANVI RESIDENCIA",232,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,12,"NEIXEMENT",113,"4314820002","AJUNTAMENT DE TARRAGONA"
1999,12,"CANVI RESIDENCIA",180,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,1,"NEIXEMENT",111,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,1,"CANVI RESIDENCIA",218,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,2,"NEIXEMENT",103,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,2,"CANVI RESIDENCIA",233,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,3,"NEIXEMENT",100,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,3,"CANVI RESIDENCIA",345,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,4,"NEIXEMENT",100,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,4,"CANVI RESIDENCIA",195,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,5,"NEIXEMENT",100,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,5,"CANVI RESIDENCIA",193,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,6,"NEIXEMENT",101,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,6,"CANVI RESIDENCIA",255,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,7,"NEIXEMENT",99,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,7,"CANVI RESIDENCIA",177,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,8,"NEIXEMENT",114,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,8,"CANVI RESIDENCIA",217,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,9,"NEIXEMENT",111,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,9,"CANVI RESIDENCIA",227,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,10,"NEIXEMENT",135,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,10,"CANVI RESIDENCIA",232,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,11,"NEIXEMENT",122,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,11,"CANVI RESIDENCIA",312,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,12,"NEIXEMENT",110,"4314820002","AJUNTAMENT DE TARRAGONA"
1998,12,"CANVI RESIDENCIA",170,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,1,"OMISIO",130,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,1,"NEIXEMENT",99,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,1,"CANVI RESIDENCIA",124,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,2,"NEIXEMENT",82,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,2,"CANVI RESIDENCIA",273,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,3,"NEIXEMENT",102,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,3,"CANVI RESIDENCIA",231,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,4,"NEIXEMENT",118,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,4,"CANVI RESIDENCIA",368,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,5,"NEIXEMENT",130,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,5,"CANVI RESIDENCIA",204,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,6,"NEIXEMENT",99,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,6,"CANVI RESIDENCIA",237,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,7,"NEIXEMENT",101,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,7,"CANVI RESIDENCIA",132,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,8,"NEIXEMENT",97,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,8,"CANVI RESIDENCIA",128,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,9,"NEIXEMENT",111,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,9,"CANVI RESIDENCIA",273,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,10,"NEIXEMENT",125,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,10,"CANVI RESIDENCIA",232,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,11,"NEIXEMENT",97,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,11,"CANVI RESIDENCIA",226,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,12,"NEIXEMENT",121,"4314820002","AJUNTAMENT DE TARRAGONA"
1997,12,"CANVI RESIDENCIA",176,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,1,"NEIXEMENT",91,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,2,"NEIXEMENT",100,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,3,"NEIXEMENT",112,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,4,"NEIXEMENT",119,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,4,"CANVI RESIDENCIA",1,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,5,"OMISIO",13,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,5,"NEIXEMENT",79,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,5,"CANVI RESIDENCIA",88,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,6,"OMISIO",1,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,6,"NEIXEMENT",124,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,6,"CANVI RESIDENCIA",33,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,7,"NEIXEMENT",122,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,7,"CANVI RESIDENCIA",39,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,8,"OMISIO",15,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,8,"NEIXEMENT",110,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,8,"CANVI RESIDENCIA",55,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,9,"OMISIO",50,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,9,"NEIXEMENT",90,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,9,"CANVI RESIDENCIA",87,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,10,"OMISIO",43,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,10,"NEIXEMENT",135,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,10,"CANVI RESIDENCIA",107,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,11,"OMISIO",42,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,11,"NEIXEMENT",122,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,11,"CANVI RESIDENCIA",98,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,12,"OMISIO",217,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,12,"NEIXEMENT",110,"4314820002","AJUNTAMENT DE TARRAGONA"
1996,12,"CANVI RESIDENCIA",104,"4314820002","AJUNTAMENT DE TARRAGONA"
1995,1,"NEIXEMENT",106,"4314820002","AJUNTAMENT DE TARRAGONA"
1995,2,"NEIXEMENT",105,"4314820002","AJUNTAMENT DE TARRAGONA"
1995,3,"NEIXEMENT",106,"4314820002","AJUNTAMENT DE TARRAGONA"
1995,4,"NEIXEMENT",103,"4314820002","AJUNTAMENT DE TARRAGONA"
1995,5,"NEIXEMENT",95,"4314820002","AJUNTAMENT DE TARRAGONA"
1995,6,"NEIXEMENT",126,"4314820002","AJUNTAMENT DE TARRAGONA"
1995,7,"NEIXEMENT",101,"4314820002","AJUNTAMENT DE TARRAGONA"
1995,8,"NEIXEMENT",132,"4314820002","AJUNTAMENT DE TARRAGONA"
1995,9,"NEIXEMENT",132,"4314820002","AJUNTAMENT DE TARRAGONA"
1995,10,"NEIXEMENT",116,"4314820002","AJUNTAMENT DE TARRAGONA"
1995,11,"NEIXEMENT",109,"4314820002","AJUNTAMENT DE TARRAGONA"
1995,12,"NEIXEMENT",109,"4314820002","AJUNTAMENT DE TARRAGONA"
1994,1,"NEIXEMENT",106,"4314820002","AJUNTAMENT DE TARRAGONA"
1994,2,"NEIXEMENT",109,"4314820002","AJUNTAMENT DE TARRAGONA"
1994,3,"NEIXEMENT",106,"4314820002","AJUNTAMENT DE TARRAGONA"
1994,4,"NEIXEMENT",124,"4314820002","AJUNTAMENT DE TARRAGONA"
1994,5,"NEIXEMENT",115,"4314820002","AJUNTAMENT DE TARRAGONA"
1994,6,"NEIXEMENT",94,"4314820002","AJUNTAMENT DE TARRAGONA"
1994,7,"NEIXEMENT",98,"4314820002","AJUNTAMENT DE TARRAGONA"
1994,8,"NEIXEMENT",106,"4314820002","AJUNTAMENT DE TARRAGONA"
1994,9,"NEIXEMENT",115,"4314820002","AJUNTAMENT DE TARRAGONA"
1994,10,"NEIXEMENT",100,"4314820002","AJUNTAMENT DE TARRAGONA"
1994,11,"NEIXEMENT",101,"4314820002","AJUNTAMENT DE TARRAGONA"
1994,12,"NEIXEMENT",110,"4314820002","AJUNTAMENT DE TARRAGONA"
1993,1,"NEIXEMENT",113,"4314820002","AJUNTAMENT DE TARRAGONA"
1993,2,"NEIXEMENT",99,"4314820002","AJUNTAMENT DE TARRAGONA"
1993,3,"NEIXEMENT",109,"4314820002","AJUNTAMENT DE TARRAGONA"
1993,4,"NEIXEMENT",112,"4314820002","AJUNTAMENT DE TARRAGONA"
1993,4,"CANVI RESIDENCIA",1,"4314820002","AJUNTAMENT DE TARRAGONA"
1993,5,"NEIXEMENT",90,"4314820002","AJUNTAMENT DE TARRAGONA"
1993,6,"NEIXEMENT",93,"4314820002","AJUNTAMENT DE TARRAGONA"
1993,7,"NEIXEMENT",126,"4314820002","AJUNTAMENT DE TARRAGONA"
1993,8,"NEIXEMENT",120,"4314820002","AJUNTAMENT DE TARRAGONA"
1993,9,"NEIXEMENT",102,"4314820002","AJUNTAMENT DE TARRAGONA"
1993,10,"NEIXEMENT",120,"4314820002","AJUNTAMENT DE TARRAGONA"
1993,11,"NEIXEMENT",77,"4314820002","AJUNTAMENT DE TARRAGONA"
1993,12,"NEIXEMENT",89,"4314820002","AJUNTAMENT DE TARRAGONA"
1992,1,"NEIXEMENT",109,"4314820002","AJUNTAMENT DE TARRAGONA"
1992,2,"NEIXEMENT",95,"4314820002","AJUNTAMENT DE TARRAGONA"
1992,3,"NEIXEMENT",109,"4314820002","AJUNTAMENT DE TARRAGONA"
1992,4,"NEIXEMENT",104,"4314820002","AJUNTAMENT DE TARRAGONA"
1992,5,"NEIXEMENT",134,"4314820002","AJUNTAMENT DE TARRAGONA"
1992,6,"NEIXEMENT",96,"4314820002","AJUNTAMENT DE TARRAGONA"
1992,7,"NEIXEMENT",125,"4314820002","AJUNTAMENT DE TARRAGONA"
1992,8,"NEIXEMENT",131,"4314820002","AJUNTAMENT DE TARRAGONA"
1992,9,"NEIXEMENT",126,"4314820002","AJUNTAMENT DE TARRAGONA"
1992,10,"NEIXEMENT",104,"4314820002","AJUNTAMENT DE TARRAGONA"
1992,11,"NEIXEMENT",118,"4314820002","AJUNTAMENT DE TARRAGONA"
1992,12,"NEIXEMENT",134,"4314820002","AJUNTAMENT DE TARRAGONA"
1991,1,"NEIXEMENT",105,"4314820002","AJUNTAMENT DE TARRAGONA"
1991,2,"NEIXEMENT",109,"4314820002","AJUNTAMENT DE TARRAGONA"
1991,3,"NEIXEMENT",110,"4314820002","AJUNTAMENT DE TARRAGONA"
1991,4,"NEIXEMENT",96,"4314820002","AJUNTAMENT DE TARRAGONA"
1991,5,"NEIXEMENT",95,"4314820002","AJUNTAMENT DE TARRAGONA"
1991,6,"NEIXEMENT",122,"4314820002","AJUNTAMENT DE TARRAGONA"
1991,7,"NEIXEMENT",118,"4314820002","AJUNTAMENT DE TARRAGONA"
1991,8,"NEIXEMENT",100,"4314820002","AJUNTAMENT DE TARRAGONA"
1991,9,"NEIXEMENT",118,"4314820002","AJUNTAMENT DE TARRAGONA"
1991,10,"NEIXEMENT",108,"4314820002","AJUNTAMENT DE TARRAGONA"
1991,11,"NEIXEMENT",105,"4314820002","AJUNTAMENT DE TARRAGONA"
1991,12,"NEIXEMENT",119,"4314820002","AJUNTAMENT DE TARRAGONA"
1990,1,"NEIXEMENT",108,"4314820002","AJUNTAMENT DE TARRAGONA"
1990,2,"NEIXEMENT",76,"4314820002","AJUNTAMENT DE TARRAGONA"
1990,3,"NEIXEMENT",118,"4314820002","AJUNTAMENT DE TARRAGONA"
1990,4,"NEIXEMENT",104,"4314820002","AJUNTAMENT DE TARRAGONA"
1990,5,"NEIXEMENT",130,"4314820002","AJUNTAMENT DE TARRAGONA"
1990,6,"NEIXEMENT",107,"4314820002","AJUNTAMENT DE TARRAGONA"
1990,7,"NEIXEMENT",108,"4314820002","AJUNTAMENT DE TARRAGONA"
1990,8,"NEIXEMENT",120,"4314820002","AJUNTAMENT DE TARRAGONA"
1990,9,"NEIXEMENT",109,"4314820002","AJUNTAMENT DE TARRAGONA"
1990,10,"NEIXEMENT",94,"4314820002","AJUNTAMENT DE TARRAGONA"
1990,11,"NEIXEMENT",136,"4314820002","AJUNTAMENT DE TARRAGONA"
1990,12,"NEIXEMENT",116,"4314820002","AJUNTAMENT DE TARRAGONA"
1989,1,"NEIXEMENT",109,"4314820002","AJUNTAMENT DE TARRAGONA"
1989,2,"NEIXEMENT",111,"4314820002","AJUNTAMENT DE TARRAGONA"
1989,3,"NEIXEMENT",114,"4314820002","AJUNTAMENT DE TARRAGONA"
1989,4,"NEIXEMENT",99,"4314820002","AJUNTAMENT DE TARRAGONA"
1989,5,"NEIXEMENT",96,"4314820002","AJUNTAMENT DE TARRAGONA"
1989,6,"NEIXEMENT",122,"4314820002","AJUNTAMENT DE TARRAGONA"
1989,7,"NEIXEMENT",125,"4314820002","AJUNTAMENT DE TARRAGONA"
1989,8,"NEIXEMENT",121,"4314820002","AJUNTAMENT DE TARRAGONA"
1989,9,"NEIXEMENT",118,"4314820002","AJUNTAMENT DE TARRAGONA"
1989,10,"NEIXEMENT",115,"4314820002","AJUNTAMENT DE TARRAGONA"
1989,11,"NEIXEMENT",121,"4314820002","AJUNTAMENT DE TARRAGONA"
1989,12,"NEIXEMENT",107,"4314820002","AJUNTAMENT DE TARRAGONA"
1988,1,"NEIXEMENT",129,"4314820002","AJUNTAMENT DE TARRAGONA"
1988,2,"NEIXEMENT",109,"4314820002","AJUNTAMENT DE TARRAGONA"
1988,3,"NEIXEMENT",119,"4314820002","AJUNTAMENT DE TARRAGONA"
1988,4,"NEIXEMENT",122,"4314820002","AJUNTAMENT DE TARRAGONA"
1988,5,"NEIXEMENT",104,"4314820002","AJUNTAMENT DE TARRAGONA"
1988,6,"NEIXEMENT",122,"4314820002","AJUNTAMENT DE TARRAGONA"
1988,7,"NEIXEMENT",124,"4314820002","AJUNTAMENT DE TARRAGONA"
1988,8,"NEIXEMENT",129,"4314820002","AJUNTAMENT DE TARRAGONA"
1988,9,"NEIXEMENT",154,"4314820002","AJUNTAMENT DE TARRAGONA"
1988,10,"NEIXEMENT",121,"4314820002","AJUNTAMENT DE TARRAGONA"
1988,11,"NEIXEMENT",104,"4314820002","AJUNTAMENT DE TARRAGONA"
1988,12,"NEIXEMENT",152,"4314820002","AJUNTAMENT DE TARRAGONA"
1987,1,"NEIXEMENT",136,"4314820002","AJUNTAMENT DE TARRAGONA"
1987,2,"NEIXEMENT",115,"4314820002","AJUNTAMENT DE TARRAGONA"
1987,3,"NEIXEMENT",120,"4314820002","AJUNTAMENT DE TARRAGONA"
1987,4,"NEIXEMENT",146,"4314820002","AJUNTAMENT DE TARRAGONA"
1987,5,"NEIXEMENT",107,"4314820002","AJUNTAMENT DE TARRAGONA"
1987,6,"NEIXEMENT",117,"4314820002","AJUNTAMENT DE TARRAGONA"
1987,7,"NEIXEMENT",111,"4314820002","AJUNTAMENT DE TARRAGONA"
1987,8,"NEIXEMENT",136,"4314820002","AJUNTAMENT DE TARRAGONA"
1987,9,"NEIXEMENT",118,"4314820002","AJUNTAMENT DE TARRAGONA"
1987,10,"NEIXEMENT",118,"4314820002","AJUNTAMENT DE TARRAGONA"
1987,11,"NEIXEMENT",108,"4314820002","AJUNTAMENT DE TARRAGONA"
1987,12,"NEIXEMENT",137,"4314820002","AJUNTAMENT DE TARRAGONA"
1986,1,"NEIXEMENT",123,"4314820002","AJUNTAMENT DE TARRAGONA"
1986,2,"NEIXEMENT",100,"4314820002","AJUNTAMENT DE TARRAGONA"
1986,3,"NEIXEMENT",132,"4314820002","AJUNTAMENT DE TARRAGONA"
